"Other_symbol"	"Type_of_symbol"	"Approved.symbol"	"NCBI.Gene.ID"	"Ensembl.gene.ID"
"hsa-mir-889"	"Alias_symbol"	"MIR889"	"100126345"	"ENSG00000216099"
"hsa-mir-890"	"Alias_symbol"	"MIR890"	"100126303"	"ENSG00000216075"
"hsa-mir-891a"	"Alias_symbol"	"MIR891A"	"100126341"	"ENSG00000216056"
"hsa-mir-891b"	"Alias_symbol"	"MIR891B"	"100126304"	"ENSG00000216064"
"hsa-mir-892a"	"Alias_symbol"	"MIR892A"	"100126342"	"ENSG00000215943"
"hsa-mir-892b"	"Alias_symbol"	"MIR892B"	"100126307"	"ENSG00000216098"
"hsa-mir-892c"	"Alias_symbol"	"MIR892C"	"102466721"	NA
"hsa-mir-920"	"Alias_symbol"	"MIR920"	"100126320"	"ENSG00000216192"
"hsa-mir-921"	"Alias_symbol"	"MIR921"	"100126349"	"ENSG00000215952"
"hsa-mir-922"	"Alias_symbol"	"MIR922"	"100126321"	"ENSG00000284146"
"hsa-mir-924"	"Alias_symbol"	"MIR924"	"100126323"	NA
"hsa-mir-933"	"Alias_symbol"	"MIR933"	"100126350"	"ENSG00000215973"
"hsa-mir-934"	"Alias_symbol"	"MIR934"	"100126324"	"ENSG00000216060"
"hsa-mir-935"	"Alias_symbol"	"MIR935"	"100126325"	"ENSG00000284583"
"hsa-mir-936"	"Alias_symbol"	"MIR936"	"100126326"	"ENSG00000283788"
"hsa-mir-937"	"Alias_symbol"	"MIR937"	"100126338"	"ENSG00000284224"
"hsa-mir-938"	"Alias_symbol"	"MIR938"	"100126327"	"ENSG00000216035"
"hsa-mir-939"	"Alias_symbol"	"MIR939"	"100126351"	"ENSG00000284310"
"hsa-mir-940"	"Alias_symbol"	"MIR940"	"100126328"	NA
"hsa-mir-941-1"	"Alias_symbol"	"MIR941-1"	"100126329"	NA
"hsa-mir-941-2"	"Alias_symbol"	"MIR941-2"	"100126339"	NA
"hsa-mir-941-3"	"Alias_symbol"	"MIR941-3"	"100126352"	NA
"hsa-mir-941-4"	"Alias_symbol"	"MIR941-4"	"100126330"	NA
"hsa-mir-942"	"Alias_symbol"	"MIR942"	"100126331"	"ENSG00000215930"
"hsa-mir-943"	"Alias_symbol"	"MIR943"	"100126332"	"ENSG00000284587"
"hsa-mir-944"	"Alias_symbol"	"MIR944"	"100126340"	"ENSG00000216058"
"hsa-mir-1178"	"Alias_symbol"	"MIR1178"	"100302274"	"ENSG00000283768"
"hsa-mir-1179"	"Alias_symbol"	"MIR1179"	"100302235"	"ENSG00000221630"
"hsa-mir-1180"	"Alias_symbol"	"MIR1180"	"100302256"	"ENSG00000221540"
"hsa-mir-1181"	"Alias_symbol"	"MIR1181"	"100302213"	"ENSG00000284268"
"hsa-mir-1182"	"Alias_symbol"	"MIR1182"	"100302132"	"ENSG00000283799"
"hsa-mir-1183"	"Alias_symbol"	"MIR1183"	"100302122"	"ENSG00000221783"
"hsa-mir-1184"	"Alias_symbol"	"MIR1184-1"	"100302111"	"ENSG00000221533"
"hsa-mir-1184-2"	"Alias_symbol"	"MIR1184-2"	"100422985"	NA
"hsa-mir-1184-3"	"Alias_symbol"	"MIR1184-3"	"100422977"	NA
"hsa-mir-1185-1"	"Alias_symbol"	"MIR1185-1"	"100302157"	"ENSG00000221525"
"hsa-mir-1185-2"	"Alias_symbol"	"MIR1185-2"	"100302209"	"ENSG00000221614"
"hsa-mir-1193"	"Alias_symbol"	"MIR1193"	"100422837"	"ENSG00000221036"
"hsa-mir-1197"	"Alias_symbol"	"MIR1197"	"100302250"	"ENSG00000221745"
"hsa-mir-1199"	"Alias_symbol"	"MIR1199"	"102466515"	NA
"hsa-mir-1200"	"Alias_symbol"	"MIR1200"	"100302113"	"ENSG00000221325"
"hsa-mir-1202"	"Alias_symbol"	"MIR1202"	"100302259"	"ENSG00000221456"
"hsa-mir-1203"	"Alias_symbol"	"MIR1203"	"100302211"	"ENSG00000221739"
"hsa-mir-1204"	"Alias_symbol"	"MIR1204"	"100302185"	"ENSG00000283710"
"hsa-mir-1205"	"Alias_symbol"	"MIR1205"	"100302161"	"ENSG00000221771"
"hsa-mir-1206"	"Alias_symbol"	"MIR1206"	"100302170"	NA
"hsa-mir-1207"	"Alias_symbol"	"MIR1207"	"100302175"	"ENSG00000221176"
"hsa-mir-1208"	"Alias_symbol"	"MIR1208"	"100302281"	"ENSG00000221261"
"hsa-mir-1224"	"Alias_symbol"	"MIR1224"	"100187716"	"ENSG00000221120"
"hsa-mir-1225"	"Alias_symbol"	"MIR1225"	"100188847"	"ENSG00000221656"
"hsa-mir-1226"	"Alias_symbol"	"MIR1226"	"100302232"	"ENSG00000221585"
"hsa-mir-1227"	"Alias_symbol"	"MIR1227"	"100302283"	"ENSG00000221411"
"hsa-mir-1228"	"Alias_symbol"	"MIR1228"	"100302201"	"ENSG00000221365"
"hsa-mir-1229"	"Alias_symbol"	"MIR1229"	"100302156"	"ENSG00000221394"
"hsa-mir-1231"	"Alias_symbol"	"MIR1231"	"100302158"	"ENSG00000221028"
"hsa-mir-1233"	"Alias_symbol"	"MIR1233-1"	"100302160"	"ENSG00000221649"
"hsa-mir-1233-2"	"Alias_symbol"	"MIR1233-2"	"100422845"	"ENSG00000221065"
"hsa-mir-1234"	"Alias_symbol"	"MIR1234"	"100302196"	NA
"hsa-mir-1236"	"Alias_symbol"	"MIR1236"	"100302242"	"ENSG00000284446"
"hsa-mir-1237"	"Alias_symbol"	"MIR1237"	"100302280"	"ENSG00000221273"
"hsa-mir-1238"	"Alias_symbol"	"MIR1238"	"100302226"	"ENSG00000221410"
"hsa-mir-1243"	"Alias_symbol"	"MIR1243"	"100302188"	NA
"hsa-mir-1244"	"Alias_symbol"	"MIR1244-1"	"100302285"	NA
"hsa-mir-1244-2"	"Alias_symbol"	"MIR1244-2"	"100422885"	NA
"hsa-mir-1244-3"	"Alias_symbol"	"MIR1244-3"	"100422872"	NA
"hsa-mir-1245"	"Alias_symbol"	"MIR1245A"	"100302219"	"ENSG00000221502"
"hsa-mir-1245b"	"Alias_symbol"	"MIR1245B"	"100616324"	NA
"hsa-mir-1246"	"Alias_symbol"	"MIR1246"	"100302142"	NA
"hsa-mir-1247"	"Alias_symbol"	"MIR1247"	"100302145"	"ENSG00000283857"
"hsa-mir-1248"	"Alias_symbol"	"MIR1248"	"100302143"	NA
"hsa-mir-1249"	"Alias_symbol"	"MIR1249"	"100302149"	"ENSG00000221598"
"hsa-mir-1250"	"Alias_symbol"	"MIR1250"	"100302229"	"ENSG00000221025"
"hsa-mir-1251"	"Alias_symbol"	"MIR1251"	"100302289"	"ENSG00000221479"
"hsa-mir-1252"	"Alias_symbol"	"MIR1252"	"100302136"	"ENSG00000221788"
"hsa-mir-1253"	"Alias_symbol"	"MIR1253"	"100302208"	"ENSG00000221200"
"hsa-mir-1255a"	"Alias_symbol"	"MIR1255A"	"100302193"	"ENSG00000221265"
"hsa-mir-1255b-1"	"Alias_symbol"	"MIR1255B1"	"100313806"	NA
"hsa-mir-1255b-2"	"Alias_symbol"	"MIR1255B2"	"100313835"	"ENSG00000221545"
"hsa-mir-1256"	"Alias_symbol"	"MIR1256"	"100302155"	"ENSG00000221808"
"hsa-mir-1257"	"Alias_symbol"	"MIR1257"	"100302168"	"ENSG00000284193"
"hsa-mir-1258"	"Alias_symbol"	"MIR1258"	"100302172"	"ENSG00000221240"
"hsa-mir-1260"	"Alias_symbol"	"MIR1260A"	"100302236"	"ENSG00000221754"
"hsa-mir-1260b"	"Alias_symbol"	"MIR1260B"	"100422991"	NA
"hsa-mir-1261"	"Alias_symbol"	"MIR1261"	"100302228"	"ENSG00000221586"
"hsa-mir-1262"	"Alias_symbol"	"MIR1262"	"100302279"	"ENSG00000221203"
"hsa-mir-1263"	"Alias_symbol"	"MIR1263"	"100302148"	"ENSG00000221251"
"hsa-mir-1264"	"Alias_symbol"	"MIR1264"	"100302251"	NA
"hsa-mir-1265"	"Alias_symbol"	"MIR1265"	"100302116"	"ENSG00000221371"
"hsa-mir-1266"	"Alias_symbol"	"MIR1266"	"100302202"	"ENSG00000221052"
"hsa-mir-1267"	"Alias_symbol"	"MIR1267"	"100302286"	"ENSG00000221650"
"hsa-mir-1268"	"Alias_symbol"	"MIR1268A"	"100302233"	"ENSG00000221641"
"hsa-mir-1268b"	"Alias_symbol"	"MIR1268B"	"100616121"	NA
"hsa-mir-1269"	"Alias_symbol"	"MIR1269A"	"100302177"	"ENSG00000221563"
"hsa-mir-1269b"	"Alias_symbol"	"MIR1269B"	"100616494"	NA
"hsa-mir-1270"	"Alias_symbol"	"MIR1270"	"100302179"	"ENSG00000238517"
"hsa-mir-1270-2"	"Alias_symbol"	"MIR1270"	"100302179"	"ENSG00000238517"
"hsa-mir-1271"	"Alias_symbol"	"MIR1271"	"100302203"	"ENSG00000221464"
"hsa-mir-1272"	"Alias_symbol"	"MIR1272"	"100302184"	"ENSG00000221033"
"hsa-mir-1273c"	"Alias_symbol"	"MIR1273C"	"100422821"	NA
"hsa-mir-1273h"	"Alias_symbol"	"MIR1273H"	"102466247"	NA
"hsa-mir-1275"	"Alias_symbol"	"MIR1275"	"100302123"	"ENSG00000221697"
"hsa-mir-1276"	"Alias_symbol"	"MIR1276"	"100302121"	"ENSG00000221634"
"hsa-mir-1277"	"Alias_symbol"	"MIR1277"	"100302214"	"ENSG00000221463"
"hsa-mir-1278"	"Alias_symbol"	"MIR1278"	"100302163"	"ENSG00000221680"
"hsa-mir-1279"	"Alias_symbol"	"MIR1279"	"100302182"	NA
"hsa-mir-1281"	"Alias_symbol"	"MIR1281"	"100302237"	"ENSG00000284015"
"hsa-mir-1282"	"Alias_symbol"	"MIR1282"	"100302254"	"ENSG00000221792"
"hsa-mir-1283-1"	"Alias_symbol"	"MIR1283-1"	"100302265"	"ENSG00000221421"
"hsa-mir-1283-2"	"Alias_symbol"	"MIR1283-2"	"100302205"	"ENSG00000221548"
"hsa-mir-1284"	"Alias_symbol"	"MIR1284"	"100302112"	"ENSG00000221264"
"hsa-mir-1285-1"	"Alias_symbol"	"MIR1285-1"	"100302218"	"ENSG00000221520"
"hsa-mir-1285-2"	"Alias_symbol"	"MIR1285-2"	"100302268"	"ENSG00000221238"
"hsa-mir-1286"	"Alias_symbol"	"MIR1286"	"100302118"	"ENSG00000221039"
"hsa-mir-1287"	"Alias_symbol"	"MIR1287"	"100302133"	"ENSG00000284415"
"hsa-mir-1288"	"Alias_symbol"	"MIR1288"	"100302124"	"ENSG00000221355"
"hsa-mir-1289-1"	"Alias_symbol"	"MIR1289-1"	"100302125"	"ENSG00000221763"
"hsa-mir-1289-2"	"Alias_symbol"	"MIR1289-2"	"100302134"	"ENSG00000221287"
"hsa-mir-1290"	"Alias_symbol"	"MIR1290"	"100302276"	"ENSG00000221662"
"hsa-mir-1291"	"Alias_symbol"	"MIR1291"	"100302221"	NA
"hsa-mir-1292"	"Alias_symbol"	"MIR1292"	"100302138"	"ENSG00000284481"
"hsa-mir-1293"	"Alias_symbol"	"MIR1293"	"100302220"	"ENSG00000221604"
"hsa-mir-1294"	"Alias_symbol"	"MIR1294"	"100302181"	"ENSG00000221430"
"hsa-mir-1295"	"Alias_symbol"	"MIR1295A"	"100302178"	"ENSG00000221390"
"hsa-mir-1295b"	"Alias_symbol"	"MIR1295B"	"100847009"	NA
"hsa-mir-1296"	"Alias_symbol"	"MIR1296"	"100302150"	"ENSG00000221063"
"hsa-mir-1297"	"Alias_symbol"	"MIR1297"	"100302187"	NA
"hsa-mir-1298"	"Alias_symbol"	"MIR1298"	"100302153"	"ENSG00000221710"
"hsa-mir-1299"	"Alias_symbol"	"MIR1299"	"100302167"	"ENSG00000275377"
"hsa-mir-1301"	"Alias_symbol"	"MIR1301"	"100302246"	"ENSG00000221445"
"hsa-mir-1302-1"	"Alias_symbol"	"MIR1302-1"	"100302227"	NA
"hsa-mir-1302-2"	"Alias_symbol"	"MIR1302-2"	"100302278"	"ENSG00000284332"
"hsa-mir-1302-3"	"Alias_symbol"	"MIR1302-3"	"100302128"	"ENSG00000221055"
"hsa-mir-1302-4"	"Alias_symbol"	"MIR1302-4"	"100302130"	"ENSG00000221628"
"hsa-mir-1302-5"	"Alias_symbol"	"MIR1302-5"	"100302146"	"ENSG00000221091"
"hsa-mir-1302-6"	"Alias_symbol"	"MIR1302-6"	"100302140"	"ENSG00000221393"
"hsa-mir-1302-7"	"Alias_symbol"	"MIR1302-7"	"100302147"	NA
"hsa-mir-1302-8"	"Alias_symbol"	"MIR1302-8"	"100302223"	"ENSG00000221269"
"hsa-mir-1302-9"	"Alias_symbol"	"MIR1302-9"	"100422831"	"ENSG00000283921"
"hsa-mir-1302-10"	"Alias_symbol"	"MIR1302-10"	"100422834"	NA
"hsa-mir-1302-11"	"Alias_symbol"	"MIR1302-11"	"100422919"	NA
"hsa-mir-1303"	"Alias_symbol"	"MIR1303"	"100302284"	"ENSG00000221552"
"hsa-mir-1304"	"Alias_symbol"	"MIR1304"	"100302240"	"ENSG00000284458"
"hsa-mir-1305"	"Alias_symbol"	"MIR1305"	"100302270"	"ENSG00000221227"
"hsa-mir-1306"	"Alias_symbol"	"MIR1306"	"100302197"	"ENSG00000284464"
"hsa-mir-1307"	"Alias_symbol"	"MIR1307"	"100302174"	"ENSG00000283867"
"hsa-mir-1321"	"Alias_symbol"	"MIR1321"	"100302171"	NA
"hsa-mir-1322"	"Alias_symbol"	"MIR1322"	"100302166"	NA
"hsa-mir-1323"	"Alias_symbol"	"MIR1323"	"100302255"	"ENSG00000221017"
"hsa-mir-1324"	"Alias_symbol"	"MIR1324"	"100302212"	"ENSG00000283894"
"hsa-mir-1343"	"Alias_symbol"	"MIR1343"	"100616437"	NA
"hsa-mir-1468"	"Alias_symbol"	"MIR1468"	"100302115"	"ENSG00000222532"
"hsa-mir-1469"	"Alias_symbol"	"MIR1469"	"100302258"	"ENSG00000283888"
"hsa-mir-1470"	"Alias_symbol"	"MIR1470"	"100302127"	"ENSG00000269782"
"hsa-mir-1471"	"Alias_symbol"	"MIR1471"	"100302126"	"ENSG00000222246"
"hsa-mir-1537"	"Alias_symbol"	"MIR1537"	"100302139"	"ENSG00000222831"
"hsa-mir-1538"	"Alias_symbol"	"MIR1538"	"100302119"	"ENSG00000223109"
"hsa-mir-1539"	"Alias_symbol"	"MIR1539"	"100302257"	NA
"hsa-mir-1587"	"Alias_symbol"	"MIR1587"	"100616251"	"ENSG00000263972"
"hsa-mir-1825"	"Alias_symbol"	"MIR1825"	"100302183"	"ENSG00000284125"
"hsa-mir-1827"	"Alias_symbol"	"MIR1827"	"100302217"	NA
"hsa-mir-1843"	"Alias_symbol"	"MIR1843"	"113839518"	NA
"hsa-mir-1908"	"Alias_symbol"	"MIR1908"	"100302263"	"ENSG00000284416"
"hsa-mir-1909"	"Alias_symbol"	"MIR1909"	"100302210"	"ENSG00000284216"
"hsa-mir-1910"	"Alias_symbol"	"MIR1910"	"100302261"	NA
"hsa-mir-1911"	"Alias_symbol"	"MIR1911"	"100302222"	"ENSG00000222715"
"hsa-mir-1912"	"Alias_symbol"	"MIR1912"	"100302144"	"ENSG00000222321"
"hsa-mir-1913"	"Alias_symbol"	"MIR1913"	"100302141"	"ENSG00000222958"
"hsa-mir-1914"	"Alias_symbol"	"MIR1914"	"100302137"	"ENSG00000284433"
"hsa-mir-1915"	"Alias_symbol"	"MIR1915"	"100302129"	"ENSG00000222071"
"bA418C1.3"	"Alias_symbol"	"MIR1915HG"	"   399726"	"ENSG00000204682"
"hsa-mir-1972"	"Alias_symbol"	"MIR1972-1"	"100302243"	"ENSG00000238728"
"hsa-mir-1972-2"	"Alias_symbol"	"MIR1972-2"	"100422922"	NA
"hsa-mir-1973"	"Alias_symbol"	"MIR1973"	"100302290"	NA
"hsa-mir-1976"	"Alias_symbol"	"MIR1976"	"100302190"	"ENSG00000238705"
"hsa-mir-2052"	"Alias_symbol"	"MIR2052"	"100302260"	NA
"hsa-mir-2053"	"Alias_symbol"	"MIR2053"	"100302225"	"ENSG00000238399"
"hsa-mir-2054"	"Alias_symbol"	"MIR2054"	"100302267"	NA
"hsa-mir-2110"	"Alias_symbol"	"MIR2110"	"100302224"	"ENSG00000284442"
"hsa-mir-2113"	"Alias_symbol"	"MIR2113"	"100302164"	"ENSG00000238367"
"hsa-mir-2114"	"Alias_symbol"	"MIR2114"	"100313839"	"ENSG00000252454"
"hsa-mir-2115"	"Alias_symbol"	"MIR2115"	"100313840"	"ENSG00000252466"
"hsa-mir-2116"	"Alias_symbol"	"MIR2116"	"100313886"	"ENSG00000253030"
"hsa-mir-2117"	"Alias_symbol"	"MIR2117"	"100313779"	"ENSG00000284344"
"hsa-mir-2276"	"Alias_symbol"	"MIR2276"	"100313842"	"ENSG00000252695"
"hsa-mir-2277"	"Alias_symbol"	"MIR2277"	"100313887"	"ENSG00000284336"
"hsa-mir-2278"	"Alias_symbol"	"MIR2278"	"100313780"	"ENSG00000252153"
"hsa-mir-2355"	"Alias_symbol"	"MIR2355"	"100423036"	"ENSG00000253008"
"hsa-mir-2392"	"Alias_symbol"	"MIR2392"	"100616495"	NA
"hsa-mir-2467"	"Alias_symbol"	"MIR2467"	"100616360"	NA
"hsa-mir-2681"	"Alias_symbol"	"MIR2681"	"100616110"	NA
"hsa-mir-2682"	"Alias_symbol"	"MIR2682"	"100616452"	NA
"hsa-mir-2861"	"Alias_symbol"	"MIR2861"	"100422910"	NA
"hsa-mir-2909"	"Alias_symbol"	"MIR2909"	"100422969"	NA
"hsa-mir-3059"	"Alias_symbol"	"MIR3059"	"113839519"	NA
"hsa-mir-3064"	"Alias_symbol"	"MIR3064"	"100616387"	"ENSG00000284564"
"hsa-mir-3065"	"Alias_symbol"	"MIR3065"	"100422915"	NA
"hsa-mir-3074"	"Alias_symbol"	"MIR3074"	"100422842"	"ENSG00000207617"
"hsa-mir-3085"	"Alias_symbol"	"MIR3085"	"113839520"	NA
"hsa-mir-3115"	"Alias_symbol"	"MIR3115"	"100422866"	NA
"hsa-mir-3116-1"	"Alias_symbol"	"MIR3116-1"	"100422902"	NA
"hsa-mir-3116-2"	"Alias_symbol"	"MIR3116-2"	"100422946"	NA
"hsa-mir-3117"	"Alias_symbol"	"MIR3117"	"100422871"	NA
"hsa-mir-3118-1"	"Alias_symbol"	"MIR3118-1"	"100423008"	NA
"hsa-mir-3118-2"	"Alias_symbol"	"MIR3118-2"	"100422949"	NA
"hsa-mir-3118-3"	"Alias_symbol"	"MIR3118-3"	"100422844"	NA
"hsa-mir-3118-4"	"Alias_symbol"	"MIR3118-4"	"100422935"	NA
"hsa-mir-3119-1"	"Alias_symbol"	"MIR3119-1"	"100422839"	"ENSG00000283340"
"hsa-mir-3119-2"	"Alias_symbol"	"MIR3119-2"	"100423010"	"ENSG00000263390"
"hsa-mir-3120"	"Alias_symbol"	"MIR3120"	"100422882"	NA
"hsa-mir-3121"	"Alias_symbol"	"MIR3121"	"100423032"	NA
"hsa-mir-3122"	"Alias_symbol"	"MIR3122"	"100422947"	NA
"hsa-mir-3123"	"Alias_symbol"	"MIR3123"	"100422856"	NA
"hsa-mir-3124"	"Alias_symbol"	"MIR3124"	"100422879"	NA
"hsa-mir-3125"	"Alias_symbol"	"MIR3125"	"100422986"	NA
"hsa-mir-3126"	"Alias_symbol"	"MIR3126"	"100423030"	NA
"hsa-mir-3127"	"Alias_symbol"	"MIR3127"	"100422928"	NA
"hsa-mir-3128"	"Alias_symbol"	"MIR3128"	"100422824"	NA
"hsa-mir-3129"	"Alias_symbol"	"MIR3129"	"100422908"	NA
"hsa-mir-3130-1"	"Alias_symbol"	"MIR3130-1"	"100422993"	"ENSG00000283469"
"hsa-mir-3130-3"	"Alias_symbol"	"MIR3130-1"	"100422993"	"ENSG00000283469"
"hsa-mir-3130-2"	"Alias_symbol"	"MIR3130-2"	"100423002"	"ENSG00000263468"
"hsa-mir-3130-4"	"Alias_symbol"	"MIR3130-2"	"100423002"	"ENSG00000263468"
"hsa-mir-3131"	"Alias_symbol"	"MIR3131"	"100422957"	NA
"hsa-mir-3132"	"Alias_symbol"	"MIR3132"	"100423039"	NA
"hsa-mir-3133"	"Alias_symbol"	"MIR3133"	"100422942"	NA
"hsa-mir-3134"	"Alias_symbol"	"MIR3134"	"100422990"	NA
"hsa-mir-3135"	"Alias_symbol"	"MIR3135A"	"100422901"	NA
"hsa-mir-3135b"	"Alias_symbol"	"MIR3135B"	"100616218"	NA
"hsa-mir-3136"	"Alias_symbol"	"MIR3136"	"100422859"	NA
"hsa-mir-3137"	"Alias_symbol"	"MIR3137"	"100422926"	NA
"hsa-mir-3138"	"Alias_symbol"	"MIR3138"	"100423011"	NA
"hsa-mir-3139"	"Alias_symbol"	"MIR3139"	"100423017"	NA
"hsa-mir-3140"	"Alias_symbol"	"MIR3140"	"100422896"	NA
"hsa-mir-3141"	"Alias_symbol"	"MIR3141"	"100422950"	NA
"hsa-mir-3142"	"Alias_symbol"	"MIR3142"	"100422938"	"ENSG00000265237"
"hsa-mir-3143"	"Alias_symbol"	"MIR3143"	"100422934"	NA
"hsa-mir-3144"	"Alias_symbol"	"MIR3144"	"100422951"	NA
"hsa-mir-3145"	"Alias_symbol"	"MIR3145"	"100423001"	NA
"hsa-mir-3146"	"Alias_symbol"	"MIR3146"	"100422967"	NA
"hsa-mir-3147"	"Alias_symbol"	"MIR3147"	"100422939"	NA
"hsa-mir-3148"	"Alias_symbol"	"MIR3148"	"100422876"	NA
"hsa-mir-3149"	"Alias_symbol"	"MIR3149"	"100422921"	NA
"hsa-mir-3150"	"Alias_symbol"	"MIR3150A"	"100422964"	NA
"hsa-mir-3150a"	"Alias_symbol"	"MIR3150A"	"100422964"	NA
"hsa-mir-3150b"	"Alias_symbol"	"MIR3150B"	"100500907"	"ENSG00000284147"
"hsa-mir-3151"	"Alias_symbol"	"MIR3151"	"100422992"	NA
"hsa-mir-3152"	"Alias_symbol"	"MIR3152"	"100422869"	NA
"hsa-mir-3153"	"Alias_symbol"	"MIR3153"	"100422936"	NA
"hsa-mir-3154"	"Alias_symbol"	"MIR3154"	"100422893"	NA
"hsa-mir-3155"	"Alias_symbol"	"MIR3155A"	"100422989"	NA
"hsa-mir-3155b"	"Alias_symbol"	"MIR3155B"	"100628560"	NA
"hsa-mir-3156-1"	"Alias_symbol"	"MIR3156-1"	"100422988"	NA
"hsa-mir-3156-2"	"Alias_symbol"	"MIR3156-2"	"100422907"	NA
"hsa-mir-3156-3"	"Alias_symbol"	"MIR3156-3"	"100423018"	NA
"hsa-mir-3157"	"Alias_symbol"	"MIR3157"	"100422892"	NA
"hsa-mir-3158-1"	"Alias_symbol"	"MIR3158-1"	"100422900"	"ENSG00000263436"
"hsa-mir-3158-2"	"Alias_symbol"	"MIR3158-2"	"100423033"	"ENSG00000283558"
"hsa-mir-3159"	"Alias_symbol"	"MIR3159"	"100423016"	NA
"hsa-mir-3160-1"	"Alias_symbol"	"MIR3160-1"	"100422827"	NA
"hsa-mir-3160-2"	"Alias_symbol"	"MIR3160-2"	"100422825"	NA
"hsa-mir-3161"	"Alias_symbol"	"MIR3161"	"100423000"	NA
"hsa-mir-3162"	"Alias_symbol"	"MIR3162"	"100422880"	NA
"hsa-mir-3163"	"Alias_symbol"	"MIR3163"	"100423029"	NA
"hsa-mir-3164"	"Alias_symbol"	"MIR3164"	"100422846"	NA
"hsa-mir-3165"	"Alias_symbol"	"MIR3165"	"100422953"	NA
"hsa-mir-3166"	"Alias_symbol"	"MIR3166"	"100423040"	NA
"hsa-mir-3167"	"Alias_symbol"	"MIR3167"	"100422918"	NA
"hsa-mir-3168"	"Alias_symbol"	"MIR3168"	"100422878"	NA
"hsa-mir-3169"	"Alias_symbol"	"MIR3169"	"100422973"	NA
"hsa-mir-3170"	"Alias_symbol"	"MIR3170"	"100422881"	NA
"hsa-mir-3171"	"Alias_symbol"	"MIR3171"	"100422830"	"ENSG00000264657"
"hsa-mir-3173"	"Alias_symbol"	"MIR3173"	"100422981"	"ENSG00000264607"
"hsa-mir-3174"	"Alias_symbol"	"MIR3174"	"100422841"	NA
"hsa-mir-3175"	"Alias_symbol"	"MIR3175"	"100422995"	NA
"hsa-mir-3176"	"Alias_symbol"	"MIR3176"	"100423037"	NA
"hsa-mir-3177"	"Alias_symbol"	"MIR3177"	"100423012"	NA
"hsa-mir-3178"	"Alias_symbol"	"MIR3178"	"100422974"	NA
"hsa-mir-3179-1"	"Alias_symbol"	"MIR3179-1"	"100422960"	NA
"hsa-mir-3179-2"	"Alias_symbol"	"MIR3179-2"	"100422886"	"ENSG00000257381"
"hsa-mir-3179-3"	"Alias_symbol"	"MIR3179-3"	"100423006"	"ENSG00000266454"
"hsa-mir-3180-1"	"Alias_symbol"	"MIR3180-1"	"100422870"	NA
"hsa-mir-3180-2"	"Alias_symbol"	"MIR3180-2"	"100422956"	NA
"hsa-mir-3180-3"	"Alias_symbol"	"MIR3180-3"	"100422836"	NA
"hsa-mir-3180-4"	"Alias_symbol"	"MIR3180-4"	"100500852"	NA
"hsa-mir-3180-5"	"Alias_symbol"	"MIR3180-5"	"100500916"	NA
"hsa-mir-3181"	"Alias_symbol"	"MIR3181"	"100422972"	NA
"hsa-mir-3182"	"Alias_symbol"	"MIR3182"	"100422853"	NA
"hsa-mir-3183"	"Alias_symbol"	"MIR3183"	"100422835"	NA
"hsa-mir-3184"	"Alias_symbol"	"MIR3184"	"100423003"	NA
"hsa-mir-3185"	"Alias_symbol"	"MIR3185"	"100422978"	NA
"hsa-mir-3186"	"Alias_symbol"	"MIR3186"	"100422944"	NA
"hsa-mir-3187"	"Alias_symbol"	"MIR3187"	"100422854"	NA
"hsa-mir-3188"	"Alias_symbol"	"MIR3188"	"100422833"	NA
"hsa-mir-3189"	"Alias_symbol"	"MIR3189"	"100422943"	NA
"hsa-mir-3190"	"Alias_symbol"	"MIR3190"	"100422899"	NA
"hsa-mir-3191"	"Alias_symbol"	"MIR3191"	"100422832"	NA
"hsa-mir-3192"	"Alias_symbol"	"MIR3192"	"100422875"	NA
"hsa-mir-3193"	"Alias_symbol"	"MIR3193"	"100422904"	NA
"hsa-mir-3194"	"Alias_symbol"	"MIR3194"	"100422889"	NA
"hsa-mir-3195"	"Alias_symbol"	"MIR3195"	"100422838"	NA
"hsa-mir-3196"	"Alias_symbol"	"MIR3196"	"100423014"	NA
"hsa-mir-3197"	"Alias_symbol"	"MIR3197"	"100423023"	NA
"hsa-mir-3198-1"	"Alias_symbol"	"MIR3198-1"	"100423025"	NA
"hsa-mir-3198-2"	"Alias_symbol"	"MIR3198-2"	"100616400"	NA
"hsa-mir-3199-1"	"Alias_symbol"	"MIR3199-1"	"100423034"	NA
"hsa-mir-3199-2"	"Alias_symbol"	"MIR3199-2"	"100422998"	NA
"hsa-mir-3200"	"Alias_symbol"	"MIR3200"	"100422912"	NA
"hsa-mir-3201"	"Alias_symbol"	"MIR3201"	"100422916"	NA
"hsa-mir-3202-1"	"Alias_symbol"	"MIR3202-1"	"100422987"	NA
"hsa-mir-3202-2"	"Alias_symbol"	"MIR3202-2"	"100422877"	NA
"hsa-mir-3529"	"Alias_symbol"	"MIR3529"	"100616238"	NA
"hsa-mir-3591"	"Alias_symbol"	"MIR3591"	"100616357"	NA
"hsa-mir-122b"	"Alias_symbol"	"MIR3591"	"100616357"	NA
"hsa-mir-3605"	"Alias_symbol"	"MIR3605"	"100500853"	NA
"hsa-mir-3606"	"Alias_symbol"	"MIR3606"	"100500837"	NA
"hsa-mir-3609"	"Alias_symbol"	"MIR3609"	"100500819"	"ENSG00000266019"
"hsa-mir-3610"	"Alias_symbol"	"MIR3610"	"100500914"	NA
"hsa-mir-3611"	"Alias_symbol"	"MIR3611"	"100500890"	NA
